dynasty,period,book_name,author,full_book_info,variant,count,total_chars,frequency_per_10k,file_count,recalc_freq_per_10k
明,明代,詩說解頤,明,詩說解頤 (明),偉,0,278045,0.0,41,0.0
明,明代,詩說解頤,明,詩說解頤 (明),弭,4,278045,0.14419531431674526,41,0.1438616051358593
明,明代,詩說解頤,明,詩說解頤 (明),彌,8,278045,0.17913246136964228,41,0.2877232102717186
明,明代,詩說解頤,明,詩說解頤 (明),懣,0,278045,0.0,41,0.0
明,明代,詩說解頤,明,詩說解頤 (明),每,20,278045,0.6727826557843015,41,0.7193080256792964
明,明代,詩說解頤,明,詩說解頤 (明),滿,18,278045,0.5156379097328926,41,0.6473772231113668
明,明代,詩說解頤,明,詩說解頤 (明),瞞,0,278045,0.0,41,0.0
明,明代,詩說解頤,明,詩說解頤 (明),輩,0,278045,0.0,41,0.0
明,明代,詩說解頤,明,詩說解頤 (明),門,56,278045,2.0379394495860206,41,2.0140624719020304
明,明代,語林,明,語林 (明),們,0,340713,0.0,31,0.0
明,明代,語林,明,語林 (明),偉,34,340713,0.9524251669960353,31,0.9979073296293361
明,明代,語林,明,語林 (明),弭,0,340713,0.0,31,0.0
明,明代,語林,明,語林 (明),彌,11,340713,0.34726553128841564,31,0.3228523713506676
明,明代,語林,明,語林 (明),懣,0,340713,0.0,31,0.0
明,明代,語林,明,語林 (明),每,184,340713,5.603754241217591,31,5.400439666229349
明,明代,語林,明,語林 (明),滿,23,340713,0.6734772760334049,31,0.6750549582786686
明,明代,語林,明,語林 (明),瞞,0,340713,0.0,31,0.0
明,明代,語林,明,語林 (明),輩,60,340713,1.6884268203419122,31,1.7610129346400047
明,明代,語林,明,語林 (明),門,182,340713,5.156533333038572,31,5.341739235074682
明,明代,誠意伯文集,明,誠意伯文集 (明),們,1,276908,0.024854662361839145,21,0.03611307726754012
明,明代,誠意伯文集,明,誠意伯文集 (明),偉,7,276908,0.21642302399048158,21,0.2527915408727809
明,明代,誠意伯文集,明,誠意伯文集 (明),弭,4,276908,0.13496493943248758,21,0.1444523090701605
