dynasty,period,book_name,author,full_book_info,total_chars,file_count,unique_variants_found
明,明代,太上祕法鎮宅靈符,明,太上祕法鎮宅靈符 (明),13370,10,10
明,明代,太上開明天地本真經,,太上開明天地本真經,10000,20,10
明,明代,太上靈寶淨明中黃八柱經,,太上靈寶淨明中黃八柱經,15950,20,10
明,明代,太上靈寶淨明九仙水經,,太上靈寶淨明九仙水經,12570,10,10
明,明代,太上靈寶淨明入道品,,太上靈寶淨明入道品,13050,10,10
明,明代,太上靈寶淨明天尊說禦瘟經,,太上靈寶淨明天尊說禦瘟經,10260,10,10
明,明代,太上靈寶淨明宗教錄,,太上靈寶淨明宗教錄,213260,20,10
明,明代,太上靈寶淨明法印式,,太上靈寶淨明法印式,3880,20,10
明,明代,太上靈寶淨明洞神上品經,,太上靈寶淨明洞神上品經,86260,30,10
明,明代,太上靈寶淨明玉真樞真經,,太上靈寶淨明玉真樞真經,6330,10,10
明,明代,太上靈寶淨明祕法篇,,太上靈寶淨明祕法篇,51690,10,10
明,明代,太上靈寶淨明飛仙度人經法,,太上靈寶淨明飛仙度人經法,327290,60,10
明,明代,太上靈寶淨明飛仙度人經法釋例,許旌陽,太上靈寶淨明飛仙度人經法釋例 (許旌陽),22250,10,10
明,明代,太上靈寶玉匱明真大齋懺方儀,,太上靈寶玉匱明真大齋懺方儀,23320,10,10
明,明代,太上靈寶玉匱明真大齋言功儀,杜光庭,太上靈寶玉匱明真大齋言功儀 (杜光庭),44990,10,10
明,明代,太上靈寶玉匱明真齋懺方儀,,太上靈寶玉匱明真齋懺方儀,21960,10,10
明,明代,太上靈寶首入淨明四規明鑑經,,太上靈寶首入淨明四規明鑑經,16560,10,10
明,明代,太師誠意伯劉文成公集,明,太師誠意伯劉文成公集 (明),2834950,210,10
明,明代,太常續考,明,太常續考 (明),1754170,90,10
明,明代,太極圖說述解,明,太極圖說述解 (明),80200,10,10
明,明代,太清道德顯化儀,明,太清道德顯化儀 (明),56100,10,10
明,明代,太白山人漫藁,明,太白山人漫藁 (明),295230,90,10
明,明代,奇器圖說,西洋鄧玉函,奇器圖說 (西洋鄧玉函),272810,40,10
明,明代,奇字韻,楊愼,奇字韻 (楊愼),204870,60,10
明,明代,奇經八脉攷,明,奇經八脉攷 (明),132100,10,10
明,明代,妙法蓮華經馬明菩薩品第三十,,妙法蓮華經馬明菩薩品第三十,90350,10,10
明,明代,始豐稿,明,始豐稿 (明),1494890,150,10
明,明代,姑蘇志,明,姑蘇志 (明),7008670,610,10
明,明代,字㝈,葉秉敬,字㝈 (葉秉敬),180090,30,10
明,明代,存家詩稿,明,存家詩稿 (明),312050,100,10
明,明代,孝經述註,明,孝經述註 (明),66020,20,10
明,明代,孝經集傳,明,孝經集傳 (明),826460,50,10
明,明代,孟子雜記,陳士元,孟子雜記 (陳士元),342900,50,10
明,明代,孫毅菴奏議,明,孫毅菴奏議 (明),382200,30,10
明,明代,學古緒言,明,學古緒言 (明),1760330,260,10
明,明代,學史,明,學史 (明),650520,140,10
明,明代,學庸正說,趙南星,學庸正說 (趙南星),437590,40,10
明,明代,宋史紀事本末,明,宋史紀事本末 (明),4772230,290,10
明,明代,宋學士文集,明,宋學士文集 (明),6106220,760,10
明,明代,宋布衣集,明,宋布衣集 (明),228340,40,10
明,明代,宋文紀,明,宋文紀 (明),2498480,190,10
明,明代,宋景濂未刻集,明,宋景濂未刻集 (明),344180,30,10
明,明代,宋藝圃集,明,宋藝圃集 (明),1586520,230,10
明,明代,宗伯集,明,宗伯集 (明),2411860,110,10
明,明代,宗子相集,明,宗子相集 (明),1244650,160,10
明,明代,宗門玄鑑圖,虗一,宗門玄鑑圖 (虗一),90740,10,10
明,明代,定山集,明,定山集 (明),1198600,120,10
明,明代,宣德鼎彝譜,呂震,宣德鼎彝譜 (呂震),252230,90,10
明,明代,宮觀碑記,明,宮觀碑記 (明),111210,10,10
明,明代,家藏集,明,家藏集 (明),4731310,790,10
明,明代,容春堂集,明,容春堂集 (明),4452650,650,10
明,明代,密庵集,明,密庵集 (明),922020,160,10
明,明代,密藏開禪師遺稿,道開,密藏開禪師遺稿 (道開),632650,20,10
明,明代,密雲怡禪師語錄,道忞,密雲怡禪師語錄 (道忞),955860,100,10
明,明代,密雲禪師語錄,圓悟,密雲禪師語錄 (圓悟),1337590,120,10
明,明代,寒山帚談,明,寒山帚談 (明),410710,60,10
明,明代,寓意編,明,寓意編 (明),44080,20,10
明,明代,寶王三昧念佛直指,妙叶,寶王三昧念佛直指 (妙叶),435770,20,10
明,明代,對山集,明,對山集 (明),855600,120,10
明,明代,小山類稿,明,小山類稿 (明),1463290,210,10
明,明代,小辨齋偶存,明,小辨齋偶存 (明),421530,90,10
明,明代,小鳴稿,明,小鳴稿 (明),967160,110,10
明,明代,少墟集,明,少墟集 (明),2203320,250,10
明,明代,少室山房筆叢,明,少室山房筆叢 (明),2111240,330,10
明,明代,少室山房集,明,少室山房集 (明),4790180,1210,10
明,明代,少谷集,明,少谷集 (明),1744280,260,10
明,明代,尙絅齋集,明,尙絅齋集 (明),477440,60,10
明,明代,尚書日記,明,尚書日記 (明),2875810,170,10
明,明代,尚書注考,明,尚書注考 (明),104350,20,10
明,明代,尚書疏衍,明,尚書疏衍 (明),401010,50,10
明,明代,尚書疑義,明,尚書疑義 (明),712670,70,10
明,明代,尚書砭蔡編,明,尚書砭蔡編 (明),116440,20,10
明,明代,尚書考異,明,尚書考異 (明),540600,60,10
明,明代,居士分燈錄,朱時恩,居士分燈錄 (朱時恩),647440,20,10
明,明代,居易堂集,明,居易堂集 (明),2154900,220,10
明,明代,居業錄,明,居業錄 (明),570960,100,10
明,明代,屈宋古音義,陳第,屈宋古音義 (陳第),584190,50,10
明,明代,山堂肆考,彭大翼,山堂肆考 (彭大翼),3884810,570,10
明,明代,山海漫談,明,山海漫談 (明),168330,40,10
明,明代,山菴雜錄,無慍,山菴雜錄 (無慍),345300,20,10
明,明代,山齋文集,明,山齋文集 (明),738520,250,10
明,明代,峴泉集,明,峴泉集 (明),1118650,50,10
明,明代,嶺海輿圖,明,嶺海輿圖 (明),162970,20,10
明,明代,左傳附注,明,左傳附注 (明),608500,70,10
明,明代,左氏釋,明,左氏釋 (明),127430,30,10
明,明代,巵林,明,巵林 (明),1373830,120,10
明,明代,巽隱集,明,巽隱集 (明),404740,50,10
明,明代,布水臺集,道忞,布水臺集 (道忞),2098970,320,10
明,明代,希澹園詩集,明,希澹園詩集 (明),229240,50,10
明,明代,幔亭集,明,幔亭集 (明),896870,160,10
明,明代,平橋藁,明,平橋藁 (明),870600,200,10
明,明代,幻有傳禪師語錄,圓悟,幻有傳禪師語錄 (圓悟),1069710,100,10
明,明代,幾何原本,明,幾何原本 (明),996240,70,10
明,明代,庚道集,明,庚道集 (明),622230,100,10
明,明代,康齋集,明,康齋集 (明),1065880,130,10
明,明代,廣博物志,明,廣博物志 (明),7081720,510,10
明,明代,廣州四先生詩,明,廣州四先生詩 (明),156550,50,10
明,明代,廬山天然禪師語錄,函昰,廬山天然禪師語錄 (函昰),1521050,120,10
明,明代,建州弘釋錄,元賢,建州弘釋錄 (元賢),320430,20,10
明,明代,弇山堂別集,明,弇山堂別集 (明),7353100,1010,10
明,明代,弇州四部稿,明,弇州四部稿 (明),28612430,3820,10
明,明代,式叉摩那尼戒本,弘贊,式叉摩那尼戒本 (弘贊),103150,10,10
明,明代,弘戒法儀,法藏,弘戒法儀 (法藏),599950,20,10
明,明代,弧矢筭術,明,弧矢筭術 (明),148600,20,10
明,明代,張子抄釋,明,張子抄釋 (明),470620,70,10
明,明代,張莊僖文集,明,張莊僖文集 (明),568260,60,10
明,明代,強齋集,明,強齋集 (明),772660,110,10
明,明代,彭惠安集,明,彭惠安集 (明),591910,110,10
明,明代,往生集,袾宏,往生集 (袾宏),378310,30,10
明,明代,待軒詩記,明,待軒詩記 (明),3563560,90,10
明,明代,律二十二明了論,弗陀多羅多,律二十二明了論 (弗陀多羅多),131350,10,10
明,明代,律學發軔,元賢,律學發軔 (元賢),323740,30,10
明,明代,律要後集,智旭,律要後集 (智旭),99850,10,10
明,明代,後周文紀,明,後周文紀 (明),854600,90,10
明,明代,徐氏筆精,明,徐氏筆精 (明),712200,90,10
明,明代,徐霞客遊記,明,徐霞客遊記 (明),3495950,130,10
明,明代,得遇龍華修證懺儀,如惺,得遇龍華修證懺儀 (如惺),367990,40,10
明,明代,御制真武廟碑,成祖,御制真武廟碑 (成祖),7930,10,10
明,明代,御批續資治通鑑綱目,明,御批續資治通鑑綱目 (明),10203720,330,10
明,明代,御製釋迦牟尼佛讚,太宗,御製釋迦牟尼佛讚 (太宗),4300,10,10
明,明代,徹庸和尚谷響集,徹庸,徹庸和尚谷響集 (徹庸),121890,10,10
明,明代,忠介燼餘集,明,忠介燼餘集 (明),159410,40,10
明,明代,忠肅集,盧象昇,忠肅集 (盧象昇),182500,30,10
明,明代,忠貞錄,明,忠貞錄 (明),196890,60,10
明,明代,忠靖集,明,忠靖集 (明),505310,80,10
明,明代,念菴文集,明,念菴文集 (明),3107780,230,10
明,明代,思益梵天所問經簡註,圓澄,思益梵天所問經簡註 (圓澄),1074140,40,10
明,明代,性善惡論,傳燈,性善惡論 (傳燈),783770,60,10
明,明代,性理大全書,明,性理大全書 (明),8877550,710,10
明,明代,愚谷集,明,愚谷集 (明),534550,110,10
明,明代,慨古錄,圓澄,慨古錄 (圓澄),149080,10,10
明,明代,慶忠鐵壁機禪師語錄,慧機,慶忠鐵壁機禪師語錄 (慧機),179010,30,10
明,明代,憨山老人夢遊全集,德清,憨山老人夢遊全集 (德清),1147640,50,10
明,明代,懷星堂集,明,懷星堂集 (明),2450820,310,10
明,明代,懷麓堂詩話,明,懷麓堂詩話 (明),139140,20,10
明,明代,懷麓堂集,明,懷麓堂集 (明),6195820,1020,10
明,明代,成唯識論俗詮,明昱俗,成唯識論俗詮 (明昱俗),2333660,100,10
明,明代,成唯識論自攷,大惠,成唯識論自攷 (大惠),2310910,100,10
明,明代,成唯識論觀心法要,智旭,成唯識論觀心法要 (智旭),2621030,100,10
明,明代,成唯識論證義,王肯堂,成唯識論證義 (王肯堂),3330450,100,10
明,明代,成唯識論集解,通潤,成唯識論集解 (通潤),2670010,100,10
明,明代,抑菴文集,明,抑菴文集 (明),8060290,520,10
明,明代,拾遺錄,明,拾遺錄 (明),209620,10,10
明,明代,指月錄,瞿汝稷,指月錄 (瞿汝稷),6014420,320,10
明,明代,授經圖義例,明,授經圖義例 (明),551760,220,10
明,明代,採芹錄,明,採芹錄 (明),366710,50,10
明,明代,推求師竟,明,推求師竟 (明),229670,30,10
明,明代,擬寒山詩,張守約,擬寒山詩 (張守約),125810,10,10
明,明代,救荒本草,明,救荒本草 (明),447340,90,10
明,明代,教乘法數,明,教乘法數 (明),6430,10,10
明,明代,教外別傳,黎眉,教外別傳 (黎眉),3712560,160,10
明,明代,教觀綱宗,智旭,教觀綱宗 (智旭),99930,10,10
明,明代,教觀綱宗釋義,智旭,教觀綱宗釋義 (智旭),93680,10,10
明,明代,敬止集,明,敬止集 (明),499020,50,10
明,明代,敬軒文集,明,敬軒文集 (明),2018100,250,10
明,明代,整菴存稿,明,整菴存稿 (明),1578680,210,10
明,明代,文忠集,范景文,文忠集 (范景文),1130600,130,10
明,明代,文憲集,明,文憲集 (明),6272890,330,10
明,明代,文敏集,明,文敏集 (明),2583870,270,10
明,明代,文毅集,明,文毅集 (明),1506700,200,10
明,明代,文氏五家集,明,文氏五家集 (明),823270,150,10
明,明代,文淵閣書目,明,文淵閣書目 (明),598520,50,10
明,明代,文章辨體彙選,明,文章辨體彙選 (明),41017920,7810,10
明,明代,文簡集,明,文簡集 (明),3425370,590,10
明,明代,文編,明,文編 (明),7728730,650,10
明,明代,斗南老人集,明,斗南老人集 (明),1041810,70,10
明,明代,新安文獻志,明,新安文獻志 (明),9412090,1120,10
明,明代,新法算書,明,新法算書 (明),7025940,1010,10
明,明代,方洲集,明,方洲集 (明),2695050,330,10
明,明代,方簡肅文集,明,方簡肅文集 (明),531420,110,10
明,明代,方麓集,明,方麓集 (明),2224780,170,10
明,明代,方齋存稿,明,方齋存稿 (明),1055080,110,10
明,明代,明一統志,明,明一統志 (明),24632950,910,10
明,明代,明史鈔略殘,明,明史鈔略殘 (明),1730560,40,10
明,明代,明名臣琬琰錄,明,明名臣琬琰錄 (明),3172650,470,10
明,明代,明堂灸經,,明堂灸經,216450,90,10
明,明代,明太祖文集,明,明太祖文集 (明),1288080,210,10
明,明代,明宮史,明,明宮史 (明),339870,80,10
明,明代,明文衡,明,明文衡 (明),7195760,1020,10
明,明代,明會典,明,明會典 (明),7415420,1810,10
明,明代,明本排字九經直音,,明本排字九經直音,1252300,30,10
明,明代,明真破妄章頌,張繼先,明真破妄章頌 (張繼先),13940,10,10
明,明代,明臣謚考,明,明臣謚考 (明),302770,50,10
明,明代,明謚紀彙編,明,明謚紀彙編 (明),565390,260,10
明,明代,明道篇,王惟一,明道篇 (王惟一),54330,10,10
明,明代,明集禮,明,明集禮 (明),4983540,540,10
明,明代,易像鈔,明,易像鈔 (明),1564440,190,10
明,明代,易用,明,易用 (明),561740,70,10
明,明代,易經存疑,明,易經存疑 (明),2377090,130,10
明,明代,易經蒙引,明,易經蒙引 (明),4548550,130,10
明,明代,易義古象通,明,易義古象通 (明),1025310,90,10
明,明代,易象正,明,易象正 (明),2831540,170,10
明,明代,易象鈎解,明,易象鈎解 (明),399380,50,10
明,明代,易齋集,明,易齋集 (明),271690,30,10
明,明代,星學大成,明,星學大成 (明),3403990,310,10
明,明代,春秋事義全考,明,春秋事義全考 (明),2254780,180,10
明,明代,春秋億,明,春秋億 (明),496320,70,10
明,明代,春秋別典,明,春秋別典 (明),961000,170,10
明,明代,春秋四傳質,明,春秋四傳質 (明),565130,30,10
明,明代,春秋大全,明,春秋大全 (明),9803920,380,10
明,明代,春秋孔義,明,春秋孔義 (明),580150,130,10
明,明代,春秋左傳屬事,明,春秋左傳屬事 (明),3544770,230,10
明,明代,春秋明志錄,明,春秋明志錄 (明),1645920,130,10
明,明代,春秋春王正月考,明,春秋春王正月考 (明),288370,30,10
明,明代,春秋書法鉤元,明,春秋書法鉤元 (明),646370,50,10
明,明代,春秋正傳,明,春秋正傳 (明),3659970,400,10
明,明代,春秋正旨,明,春秋正旨 (明),62610,20,10
明,明代,春秋經傳辨疑,明,春秋經傳辨疑 (明),188800,40,10
明,明代,春秋胡傳考誤,明,春秋胡傳考誤 (明),85660,20,10
明,明代,春秋胡氏傳辨疑,明,春秋胡氏傳辨疑 (明),148380,30,10
明,明代,春秋質疑,明,春秋質疑 (明),264290,130,10
明,明代,春秋輯傳,明,春秋輯傳 (明),4327880,160,10
明,明代,春秋辯義,明,春秋辯義 (明),4569110,310,10
明,明代,春草齋集,烏斯道,春草齋集 (烏斯道),756320,110,10
明,明代,普明禪師牧牛圖頌,普明,普明禪師牧牛圖頌 (普明),68090,10,10
明,明代,普濟方,明,普濟方 (明),70028700,4280,10
明,明代,普賢菩薩說證明經,,普賢菩薩說證明經,89950,10,10
明,明代,景岳全書,明,景岳全書 (明),9146300,650,10
明,明代,書,克勤,書 (克勤),30550,10,10
明,明代,書傳會選,明,書傳會選 (明),2197850,70,10
明,明代,書法雅言,明,書法雅言 (明),115930,20,10
明,明代,書法離鈎,明,書法離鈎 (明),337230,110,10
明,明代,書畫見聞表,明,書畫見聞表 (明),13610,20,10
明,明代,書畫跋跋,明,書畫跋跋 (明),1040000,70,10
明,明代,書畫題跋記,郁逢慶,書畫題跋記 (郁逢慶),1996970,250,10
明,明代,書經大全,明,書經大全 (明),3967670,110,10
明,明代,書訣,明,書訣 (明),252940,20,10
明,明代,曹月川集,明,曹月川集 (明),160420,20,10
明,明代,曹溪一滴,周理,曹溪一滴 (周理),241270,10,10
明,明代,月令明義,明,月令明義 (明),405510,50,10
明,明代,望雲集,明,望雲集 (明),163790,60,10
明,明代,朝宗禪師語錄,通忍,朝宗禪師語錄 (通忍),979850,100,10
明,明代,朝邑縣志,明,朝邑縣志 (明),71380,50,10
明,明代,朝鮮史略,明,朝鮮史略 (明),928610,130,10
明,明代,朝鮮志,明,朝鮮志 (明),197290,30,10
明,明代,朝鮮賦,明,朝鮮賦 (明),89510,20,10
明,明代,未軒文集,明,未軒文集 (明),1478570,160,10
明,明代,本草乘雅半偈,明,本草乘雅半偈 (明),1906050,110,10
明,明代,本草綱目,明,本草綱目 (明),16507510,1230,10
明,明代,朱子抄釋,明,朱子抄釋 (明),191340,30,10
明,明代,杜詩攟,明,杜詩攟 (明),522460,50,10
明,明代,東園文集,明,東園文集 (明),815760,160,10
明,明代,東山國語,明,東山國語 (明),246060,20,10
明,明代,東巖集,明,東巖集 (明),317360,70,10
明,明代,東江家藏集,明,東江家藏集 (明),3469760,440,10
明,明代,東洲初稿,明,東洲初稿 (明),1708440,160,10
明,明代,東溪日談錄,明,東溪日談錄 (明),731830,190,10
明,明代,東漢文紀,明,東漢文紀 (明),4471210,330,10
明,明代,東田遺稿,明,東田遺稿 (明),400130,30,10
明,明代,東臯錄,明,東臯錄 (明),480880,40,10
明,明代,東西洋考,明,東西洋考 (明),1176990,130,10
明,明代,東里集,明,東里集 (明),7823800,940,10
明,明代,松隱唯菴然和尚語錄,德然,松隱唯菴然和尚語錄 (德然),147550,30,10
明,明代,林登州集,明,林登州集 (明),1113580,260,10
明,明代,林野奇禪師語錄,通奇,林野奇禪師語錄 (通奇),537590,80,10
明,明代,柏齋集,明,柏齋集 (明),1055970,120,10
明,明代,柘軒集,明,柘軒集 (明),616050,60,10
明,明代,格古要論,明,格古要論 (明),124820,40,10
明,明代,格物通,明,格物通 (明),5020390,1010,10
明,明代,桂勝,張鳴鳳,桂勝 (張鳴鳳),782350,130,10
明,明代,梁園寓稿,明,梁園寓稿 (明),287980,100,10
明,明代,梁文紀,明,梁文紀 (明),2206290,150,10
明,明代,梧岡集,明,梧岡集 (明),757240,110,10
明,明代,梵網經合註,智旭,梵網經合註 (智旭),1134260,70,10
明,明代,梵網經懺悔行法,智旭,梵網經懺悔行法 (智旭),58130,10,10
明,明代,梵網經玄義,智旭,梵網經玄義 (智旭),176510,10,10
明,明代,梵網經直解,寂光,梵網經直解 (寂光),1608730,20,10
明,明代,梵網經菩薩戒略疏,弘贊,梵網經菩薩戒略疏 (弘贊),1082710,80,10
明,明代,梵網菩薩戒經義疏發隱,袾宏,梵網菩薩戒經義疏發隱 (袾宏),1199010,50,10
明,明代,梵網菩薩戒經義疏發隱事義,袾宏,梵網菩薩戒經義疏發隱事義 (袾宏),118980,10,10
